dates,pos,neg,neu,value
2018-05-21,0.09223076923076924,-0.036,0.8718076923076924,0.056230769230769244
2018-05-24,0.08880769230769231,-0.05023076923076923,0.8609230769230769,0.03857692307692308
2018-05-25,0.07653846153846154,-0.06938461538461539,0.8540769230769231,0.0071538461538461495
2018-05-26,0.07653846153846154,-0.06938461538461539,0.8540769230769231,0.0071538461538461495
2018-05-27,0.07396153846153847,-0.05073076923076923,0.8753076923076922,0.023230769230769235
2018-05-28,0.07396153846153847,-0.05073076923076923,0.8753076923076922,0.023230769230769235
2018-06-02,0.08223076923076923,-0.019,0.8986923076923077,0.06323076923076923
2018-06-03,0.06419230769230769,-0.031615384615384615,0.9041538461538461,0.03257692307692307
2018-06-04,0.06419230769230769,-0.031615384615384615,0.9041538461538461,0.03257692307692307
2018-06-11,0.05257692307692308,-0.04280769230769231,0.9046153846153846,0.009769230769230766
2018-06-12,0.09434615384615384,-0.023153846153846153,0.8824615384615384,0.0711923076923077
2018-06-13,0.08969230769230768,-0.028423076923076922,0.8818461538461538,0.061269230769230756
2018-06-14,0.08553846153846155,-0.04107692307692308,0.8733846153846153,0.04446153846153847
2018-06-15,0.08376923076923076,-0.031384615384615386,0.8848076923076923,0.05238461538461538
2018-06-16,0.07976923076923076,-0.031269230769230764,0.888923076923077,0.048499999999999995
2018-06-17,0.07976923076923076,-0.031269230769230764,0.888923076923077,0.048499999999999995
2018-06-20,0.09046153846153845,-0.016961538461538462,0.8925769230769232,0.0735
2018-06-22,0.08992307692307693,-0.03638461538461538,0.8736923076923078,0.05353846153846154
2018-06-23,0.06253846153846153,-0.05861538461538462,0.8788846153846154,0.003923076923076911
2018-06-24,0.06253846153846153,-0.05861538461538462,0.8788846153846154,0.003923076923076911
2018-06-27,0.05642307692307692,-0.045230769230769234,0.8983076923076924,0.011192307692307689
2018-06-29,0.05642307692307692,-0.045230769230769234,0.8983076923076924,0.011192307692307689
2018-06-30,0.05642307692307692,-0.045230769230769234,0.8983076923076924,0.011192307692307689
2018-07-01,0.05215384615384615,-0.05038461538461539,0.8974230769230769,0.001769230769230759
2018-07-02,0.07783999999999999,-0.06772,0.8543999999999999,0.01011999999999999
2018-07-06,0.07783999999999999,-0.06772,0.8543999999999999,0.01011999999999999
2018-07-08,0.06312000000000001,-0.022879999999999998,0.914,0.04024000000000001
2018-07-11,0.06312000000000001,-0.022879999999999998,0.914,0.04024000000000001
2018-07-12,0.07827999999999999,-0.05404,0.86768,0.02423999999999999
2018-07-13,0.07827999999999999,-0.05404,0.86768,0.02423999999999999
2018-07-14,0.08368,-0.04204000000000001,0.87432,0.041639999999999996
2018-07-15,0.08312,-0.039080000000000004,0.8778400000000001,0.044039999999999996
2018-07-19,0.07728,-0.0368,0.88592,0.04048
2018-07-20,0.08352,-0.04168,0.8748,0.041839999999999995
2018-07-21,0.0814,-0.04028,0.87832,0.04112
2018-07-22,0.09136,-0.03676,0.87188,0.054599999999999996
2018-07-23,0.09136,-0.03676,0.87188,0.054599999999999996
2018-07-24,0.095,-0.044480000000000006,0.86048,0.050519999999999995
2018-07-27,0.045599999999999995,-0.02012,0.93428,0.025479999999999996
2018-07-28,0.045599999999999995,-0.02012,0.93428,0.025479999999999996
2018-07-29,0.04796,-0.02012,0.9319200000000001,0.027840000000000004
2018-08-01,0.09984,-0.02772,0.87244,0.07211999999999999
2018-08-03,0.09984,-0.02772,0.87244,0.07211999999999999
2018-08-05,0.0726,-0.02984,0.8976000000000001,0.04276
2018-08-07,0.0762,-0.03076,0.8930400000000001,0.04544000000000001
2018-08-08,0.09115999999999999,-0.04152,0.86736,0.04963999999999999
2018-08-09,0.06208,-0.03756,0.9004000000000001,0.02452
2018-08-10,0.06208,-0.03756,0.9004000000000001,0.02452
2018-08-11,0.07396,-0.04564,0.8804,0.028319999999999998
2018-08-12,0.06748,-0.06455999999999999,0.86792,0.002920000000000006
2018-08-13,0.06748,-0.06455999999999999,0.86792,0.002920000000000006
2018-08-14,0.054000000000000006,-0.035,0.91096,0.019000000000000003
2018-08-15,0.048,-0.052000000000000005,0.9,-0.0040000000000000036
2018-08-16,0.04948,-0.05416000000000001,0.8963599999999999,-0.004680000000000004
2018-08-17,0.048799999999999996,-0.037919999999999995,0.91328,0.01088
2018-08-18,0.048799999999999996,-0.037919999999999995,0.91328,0.01088
2018-08-19,0.06488000000000001,-0.05456,0.88056,0.01032000000000001
2018-08-20,0.06488000000000001,-0.05456,0.88056,0.01032000000000001
2018-08-22,0.08176,-0.03916,0.8791599999999999,0.0426
2018-08-23,0.07136,-0.052000000000000005,0.8767199999999999,0.019360000000000002
2018-08-24,0.07436,-0.03936,0.88628,0.034999999999999996
2018-08-26,0.0818,-0.060919999999999995,0.8573999999999999,0.020880000000000003
2018-08-27,0.0805,-0.0564,0.8632333333333333,0.024100000000000003
2018-08-28,0.08293333333333333,-0.03836666666666667,0.8787666666666667,0.044566666666666664
2018-08-29,0.08293333333333333,-0.03836666666666667,0.8787666666666667,0.044566666666666664
2018-08-31,0.05773333333333333,-0.024166666666666666,0.9181,0.03356666666666666
2018-09-01,0.06653333333333333,-0.0313,0.9021666666666667,0.03523333333333333
2018-09-02,0.06653333333333333,-0.0313,0.9021666666666667,0.03523333333333333
2018-09-03,0.0784,-0.03796666666666667,0.8836333333333334,0.04043333333333333
2018-09-04,0.08610000000000001,-0.03953333333333333,0.8744333333333334,0.04656666666666668
2018-11-29,0.08352,-0.06372,0.85272,0.019799999999999998
2018-11-30,0.09059090909090908,-0.019454545454545454,0.8899545454545454,0.07113636363636364
2018-12-01,0.11776923076923076,-0.025769230769230766,0.8564615384615385,0.092
2018-12-03,0.06206666666666667,-0.021333333333333333,0.9166000000000001,0.040733333333333344
2018-12-04,0.08016,-0.0432,0.87668,0.03695999999999999
2018-12-05,0.09234782608695653,-0.05356521739130435,0.8541304347826086,0.038782608695652185
2018-12-06,0.09676,-0.04172,0.8614799999999999,0.05504
2018-12-07,0.03145,-0.046150000000000004,0.9224,-0.014700000000000005
2018-12-09,0.12228571428571429,-0.045642857142857145,0.8320714285714285,0.07664285714285715
2018-12-10,0.0219,-0.08360000000000001,0.8945000000000001,-0.061700000000000005
2018-12-11,0.1392,-0.03415,0.8267,0.10504999999999999
2018-12-12,0.03976,-0.052000000000000005,0.9082399999999999,-0.012240000000000008
2018-12-13,0.033,-0.10357142857142856,0.8634285714285713,-0.07057142857142856
2018-12-14,0.10508333333333335,-0.03841666666666666,0.8565,0.06666666666666668
2018-12-15,0.07325,-0.0259375,0.9008125,0.04731249999999999
2018-12-16,0.088125,-0.079625,0.8322499999999999,0.008499999999999994
2018-12-17,0.12639999999999998,-0.03473333333333333,0.8388000000000001,0.09166666666666665
2018-12-18,0.07182608695652173,-0.057086956521739125,0.8711304347826088,0.014739130434782609
2018-12-19,0.15986363636363635,-0.04577272727272727,0.7943181818181819,0.11409090909090908
2018-12-20,0.1295,-0.0,0.8705,0.1295
2018-12-21,0.05476,-0.0318,0.9134399999999999,0.02296
2018-12-22,0.04285714285714286,-0.05542857142857143,0.9017142857142858,-0.012571428571428574
2018-12-23,0.0248,-0.0,0.9752000000000001,0.0248
2018-12-24,0.084875,-0.028125000000000004,0.8869374999999999,0.05675
2018-12-25,0.0214,-0.039400000000000004,0.9391999999999999,-0.018000000000000006
2018-12-26,0.04555555555555556,-0.0,0.9544444444444444,0.04555555555555556
2018-12-27,0.08388888888888889,-0.05677777777777778,0.8595555555555555,0.027111111111111107
2018-12-28,0.08055555555555555,-0.12588888888888888,0.7935,-0.04533333333333334
2018-12-29,0.0918,-0.10393333333333334,0.8042666666666667,-0.01213333333333333
2018-12-30,0.141,-0.0,0.859,0.141
2018-12-31,0.06525,-0.0425,0.892,0.02275
2019-01-01,0.03561538461538461,-0.033,0.9313846153846155,0.0026153846153846097
2019-01-02,0.14763636363636362,-0.06949999999999999,0.7829999999999999,0.07813636363636363
2019-01-03,0.04617647058823529,-0.04229411764705882,0.9115882352941176,0.0038823529411764687
2019-01-04,0.055600000000000004,-0.0392,0.9052,0.016400000000000005
2019-01-05,0.07014285714285715,-0.005523809523809524,0.9243333333333335,0.06461904761904762
2019-01-06,0.14333333333333334,-0.122,0.735,0.021333333333333343
2019-01-07,0.12410000000000002,-0.05820000000000001,0.81775,0.06590000000000001
2019-01-08,0.05947826086956522,-0.034999999999999996,0.9055217391304347,0.024478260869565227
2019-01-09,0.052625000000000005,-0.0571875,0.8901249999999999,-0.004562499999999997
2019-01-10,0.204,-0.07033333333333333,0.7256666666666667,0.13366666666666666
2019-01-11,0.08032,-0.06695999999999999,0.85272,0.01336000000000001
2019-01-12,0.10172222222222221,-0.044111111111111115,0.8541666666666666,0.0576111111111111
2019-01-13,0.0,-0.291,0.709,-0.291
2019-01-14,0.07871428571428572,-0.11257142857142857,0.8087142857142856,-0.03385714285714285
2019-01-15,0.12176000000000001,-0.05696,0.82124,0.06480000000000001
2019-01-16,0.057,-0.02604,0.91696,0.03096
2019-01-17,0.061190476190476184,-0.05057142857142857,0.8881904761904762,0.010619047619047611
2019-01-18,0.08115,-0.04365,0.87525,0.0375
2019-01-19,0.0,-0.0246,0.9753999999999999,-0.0246
2019-01-20,0.12938461538461538,-0.09023076923076924,0.7803076923076924,0.039153846153846136
2019-01-21,0.03922222222222222,-0.07566666666666667,0.8851111111111112,-0.03644444444444445
2019-01-22,0.09163636363636364,-0.032545454545454544,0.8758181818181818,0.0590909090909091
2019-01-23,0.058120000000000005,-0.0554,0.8864799999999999,0.002720000000000007
2019-01-24,0.07388888888888889,-0.022555555555555558,0.9035555555555556,0.051333333333333335
2019-01-25,0.1115,-0.071,0.81755,0.04050000000000001
2019-01-26,0.06776470588235294,-0.046764705882352944,0.8854705882352941,0.02099999999999999
2019-01-27,0.0985,-0.1206,0.7809,-0.022099999999999995
2019-01-28,0.08166666666666668,-0.06113333333333334,0.8571333333333333,0.02053333333333334
2019-01-29,0.09463636363636363,-0.05372727272727273,0.8516363636363636,0.0409090909090909
2019-01-30,0.11959999999999998,-0.0854,0.795,0.03419999999999998
2019-01-31,0.08120000000000001,-0.07183999999999999,0.8469599999999999,0.009360000000000021
2019-02-01,0.11414285714285713,-0.0,0.8858571428571428,0.11414285714285713
2019-02-02,0.07,-0.15545454545454546,0.7745454545454545,-0.08545454545454545
2019-02-03,0.0892,-0.0633,0.8474999999999999,0.025900000000000006
2019-02-04,0.0715,-0.027812500000000004,0.900625,0.04368749999999999
2019-02-05,0.056368421052631575,-0.04536842105263158,0.8982631578947369,0.010999999999999996
2019-02-06,0.09028,-0.07676,0.83296,0.013520000000000004
2019-02-07,0.062285714285714285,-0.0865,0.8511428571428572,-0.02421428571428571
2019-02-08,0.09908695652173913,-0.07221739130434783,0.8286956521739129,0.026869565217391297
2019-02-09,0.142375,-0.0,0.8576250000000001,0.142375
2019-02-10,0.030875,-0.01625,0.952875,0.014624999999999999
2019-02-11,0.10857142857142857,-0.05814285714285715,0.8332857142857143,0.05042857142857142
2019-02-12,0.0582,-0.047560000000000005,0.8942399999999999,0.010639999999999997
2019-02-13,0.07441666666666667,-0.036458333333333336,0.8891249999999999,0.03795833333333334
2019-02-14,0.04092,-0.057999999999999996,0.90108,-0.017079999999999998
2019-02-15,0.06344,-0.016880000000000003,0.91968,0.04655999999999999
2019-02-16,0.15085714285714286,-0.0,0.8491428571428571,0.15085714285714286
2019-02-17,0.10854545454545454,-0.07945454545454546,0.812,0.029090909090909084
2019-02-18,0.07533333333333334,-0.10855555555555557,0.816,-0.033222222222222236
2019-02-19,0.04990476190476191,-0.10776190476190475,0.8423809523809525,-0.05785714285714284
2019-02-20,0.10432000000000001,-0.016,0.8795999999999999,0.08832000000000001
2019-02-21,0.0454,-0.022119999999999997,0.9324800000000001,0.023280000000000006
2019-02-22,0.05464,-0.018039999999999997,0.92732,0.03660000000000001
2019-02-23,0.06133333333333333,-0.0595,0.8791666666666668,0.0018333333333333326
2019-02-24,0.027833333333333335,-0.0,0.9721666666666667,0.027833333333333335
2019-02-25,0.04094117647058823,-0.05888235294117646,0.9001764705882354,-0.01794117647058823
2019-02-26,0.11244444444444444,-0.060888888888888895,0.8266111111111111,0.05155555555555555
2019-02-27,0.062,-0.043120000000000006,0.89488,0.018879999999999994
2019-02-28,0.05908,-0.042800000000000005,0.89812,0.016279999999999996
2019-03-01,0.0,-0.11757142857142856,0.8824285714285715,-0.11757142857142856
2019-03-02,0.10225000000000001,-0.0615625,0.8361875,0.04068750000000001
2019-03-03,0.0328,-0.139,0.8282,-0.10620000000000002
2019-03-04,0.11472727272727273,-0.08272727272727273,0.8027272727272727,0.032
2019-03-05,0.07300000000000001,-0.028999999999999998,0.8979599999999999,0.04400000000000001
2019-03-06,0.0836,-0.0388,0.8776,0.04479999999999999
2019-03-07,0.09772,-0.02688,0.8754000000000001,0.07084
2019-03-08,0.079375,-0.06625,0.854375,0.013124999999999998
2019-03-09,0.021052631578947368,-0.06789473684210527,0.9110526315789473,-0.04684210526315791
2019-03-10,0.1581,-0.0794,0.7624,0.07869999999999999
2019-03-11,0.10571428571428572,-0.0,0.8942857142857142,0.10571428571428572
2019-03-12,0.07568,-0.0652,0.8591200000000001,0.010480000000000003
2019-03-13,0.08778260869565217,-0.03721739130434783,0.875,0.050565217391304346
2019-03-14,0.09432,-0.07652,0.82916,0.017799999999999996
2019-03-15,0.0,-0.0,1.0,0.0
2019-03-16,0.06561111111111112,-0.059111111111111114,0.8752777777777778,0.006500000000000006
2019-03-19,0.10896153846153847,-0.03265384615384615,0.8583461538461539,0.07630769230769233
2019-03-20,0.07803846153846153,-0.027653846153846157,0.8943076923076922,0.050384615384615375
2019-03-22,0.10676923076923078,-0.05088461538461538,0.8423461538461539,0.0558846153846154
2019-03-24,0.07815384615384616,-0.054884615384615386,0.8669615384615385,0.02326923076923077
2019-03-25,0.058782608695652175,-0.05034782608695652,0.8908695652173912,0.008434782608695658
2019-03-26,0.043666666666666666,-0.08533333333333333,0.871,-0.041666666666666664
2019-03-27,0.08176923076923076,-0.04261538461538462,0.8756153846153846,0.03915384615384614
2019-03-28,0.08946666666666667,-0.0382,0.8723333333333334,0.05126666666666667
2019-03-29,0.16215384615384615,-0.03869230769230769,0.7991538461538461,0.12346153846153846
2019-03-30,0.03230769230769231,-0.07726923076923077,0.8904230769230769,-0.04496153846153846
2019-03-31,0.0,-0.0,1.0,0.0
2019-04-01,0.05500000000000001,-0.08020000000000001,0.8645999999999999,-0.0252
2019-04-02,0.05615384615384615,-0.03365384615384615,0.9101923076923076,0.0225
2019-04-03,0.08543478260869565,-0.029260869565217392,0.8853478260869565,0.056173913043478255
2019-04-04,0.05826923076923077,-0.02426923076923077,0.917423076923077,0.034
2019-04-06,0.07145833333333333,-0.030291666666666665,0.8982916666666667,0.04116666666666667
2019-04-07,0.14575,-0.019375,0.834875,0.126375
2019-04-09,0.07934615384615383,-0.05788461538461538,0.8627692307692307,0.02146153846153845
2019-04-10,0.0919047619047619,-0.08171428571428571,0.8263809523809523,0.010190476190476194
2019-04-11,0.08111538461538462,-0.038,0.8808846153846154,0.04311538461538462
2019-04-12,0.05748,-0.0418,0.9007200000000001,0.015680000000000006
2019-04-18,0.03973076923076923,-0.02426923076923077,0.9359615384615385,0.01546153846153846
2019-04-19,0.07896153846153846,-0.02453846153846154,0.8965000000000001,0.05442307692307692
2019-04-21,0.06476923076923077,-0.0663076923076923,0.8688846153846155,-0.0015384615384615302
2019-04-25,0.09280769230769231,-0.05026923076923077,0.8569615384615384,0.042538461538461546
2019-04-26,0.06413333333333333,-0.07706666666666666,0.8588,-0.012933333333333324
2019-04-27,0.0688076923076923,-0.06765384615384616,0.8635384615384616,0.0011538461538461442
2019-05-02,0.09976923076923076,-0.030192307692307692,0.8700384615384615,0.06957692307692306
2019-05-03,0.07619230769230768,-0.04580769230769231,0.8779615384615383,0.03038461538461537
2019-05-04,0.0751,-0.0301,0.8946999999999999,0.045
2019-05-05,0.0,-0.1155,0.8845000000000001,-0.1155
2019-05-09,0.07523076923076923,-0.023653846153846154,0.9011153846153845,0.051576923076923076
2019-05-11,0.10250000000000001,-0.03053846153846154,0.8670000000000001,0.07196153846153847
2019-05-12,0.0,-0.0,1.0,0.0
2019-05-13,0.0531,-0.033100000000000004,0.9137000000000001,0.019999999999999997
2019-05-15,0.08034615384615384,-0.043423076923076925,0.8762692307692308,0.03692307692307692
2019-05-16,0.10019230769230769,-0.041576923076923074,0.8582692307692308,0.05861538461538462
2019-05-17,0.16770588235294118,-0.08529411764705883,0.7470588235294118,0.08241176470588235
2019-05-20,0.060000000000000005,-0.05342307692307692,0.8865384615384616,0.006576923076923084
2019-05-21,0.06669230769230769,-0.10680769230769231,0.8265,-0.04011538461538462
2019-05-23,0.09065384615384617,-0.03092307692307692,0.8784615384615384,0.05973076923076925
2019-05-24,0.057,-0.047692307692307694,0.8953076923076922,0.009307692307692308
2019-05-25,0.06507692307692307,-0.05630769230769231,0.8786153846153847,0.008769230769230765
2019-05-26,0.1376,-0.0432,0.8192,0.0944
2019-05-28,0.06303846153846154,-0.05480769230769231,0.8821538461538462,0.008230769230769236
2019-05-29,0.0,-0.0876,0.9124000000000001,-0.0876
2019-06-01,0.04392307692307692,-0.03746153846153846,0.9186153846153846,0.006461538461538456
2019-06-04,0.06084615384615385,-0.062038461538461535,0.8771153846153846,-0.001192307692307687
2019-06-05,0.09311538461538461,-0.03988461538461538,0.8670384615384615,0.053230769230769234
2019-06-06,0.0771875,-0.0561875,0.8666875,0.021000000000000005
2019-06-07,0.06807692307692308,-0.062461538461538464,0.869423076923077,0.005615384615384612
2019-06-08,0.029375,-0.0485,0.922125,-0.019125000000000003
2019-06-09,0.04133333333333333,-0.062,0.8966666666666666,-0.020666666666666667
2019-06-11,0.09396153846153846,-0.04915384615384615,0.8568076923076924,0.044807692307692305
2019-06-12,0.06661538461538462,-0.03307692307692307,0.9003076923076924,0.033538461538461545
2019-06-13,0.07156521739130435,-0.028956521739130436,0.8995217391304348,0.042608695652173914
2019-06-14,0.07699999999999999,-0.0615,0.8615384615384615,0.015499999999999986
2019-06-15,0.1145,-0.0627,0.8228,0.0518
2019-06-18,0.09130769230769231,-0.030884615384615385,0.8778076923076923,0.06042307692307693
2019-06-19,0.10526086956521741,-0.01956521739130435,0.8751739130434784,0.08569565217391306
2019-06-20,0.0642962962962963,-0.05533333333333333,0.8803703703703704,0.008962962962962964
2019-06-23,0.1277777777777778,-0.06833333333333333,0.8039259259259259,0.059444444444444466
2019-06-24,0.0653076923076923,-0.052153846153846155,0.8825384615384615,0.013153846153846148
2019-06-26,0.06775,-0.06066666666666667,0.8715416666666668,0.007083333333333337
2019-06-27,0.06692307692307692,-0.05515384615384616,0.8779230769230769,0.011769230769230761
2019-06-28,0.018444444444444444,-0.10055555555555556,0.881,-0.08211111111111112
2019-06-30,0.06361538461538462,-0.07084615384615385,0.8655384615384616,-0.007230769230769235
2019-07-02,0.04065384615384615,-0.046615384615384614,0.9126923076923077,-0.0059615384615384626
2019-07-03,0.05323076923076923,-0.022615384615384614,0.9241538461538461,0.030615384615384614
2019-07-08,0.12553846153846154,-0.05926923076923077,0.8151923076923077,0.06626923076923077
2019-07-09,0.0788076923076923,-0.024384615384615387,0.8968076923076923,0.054423076923076914
2019-07-10,0.051500000000000004,-0.030111111111111113,0.9183888888888888,0.02138888888888889
2019-07-13,0.09565384615384616,-0.0741923076923077,0.8301923076923077,0.021461538461538462
2019-07-15,0.04005555555555555,-0.12755555555555556,0.832388888888889,-0.08750000000000001
2019-07-16,0.08836363636363637,-0.03122727272727273,0.8804090909090909,0.05713636363636364
2019-07-17,0.05896153846153846,-0.05065384615384615,0.8903846153846153,0.008307692307692308
2019-07-18,0.06888461538461538,-0.06573076923076923,0.8653846153846154,0.003153846153846146
2019-07-19,0.11784210526315789,-0.104,0.7781578947368422,0.013842105263157892
2019-07-21,0.0926923076923077,-0.0526923076923077,0.8546153846153846,0.04
2019-07-28,0.033346153846153845,-0.04165384615384615,0.925,-0.008307692307692308
2019-08-02,0.08511538461538462,-0.05311538461538461,0.8618076923076923,0.03200000000000001
2019-08-03,0.1816,-0.0706,0.748,0.11100000000000002
2019-08-06,0.05432000000000001,-0.04752,0.8981600000000001,0.006800000000000007
2019-08-07,0.06116666666666667,-0.07391666666666667,0.8649166666666667,-0.012750000000000004
2019-08-08,0.1011,-0.06455,0.83435,0.03655
2019-08-09,0.06619230769230769,-0.07492307692307693,0.8588846153846154,-0.008730769230769236
2019-08-17,0.024307692307692308,-0.13015384615384615,0.8455384615384616,-0.10584615384615384
2019-08-19,0.06953846153846154,-0.023807692307692307,0.9066538461538461,0.04573076923076923
2019-08-23,0.041923076923076924,-0.07653846153846154,0.8815384615384616,-0.03461538461538462
2019-08-28,0.11365384615384616,-0.04107692307692308,0.8452692307692308,0.07257692307692308
2019-09-04,0.10765384615384616,-0.028153846153846154,0.8642307692307691,0.0795
2019-09-09,0.05061538461538462,-0.03338461538461539,0.9159999999999999,0.01723076923076923
2019-09-21,0.05188461538461538,-0.05634615384615385,0.8917307692307692,-0.004461538461538468
2019-10-05,0.050846153846153846,-0.03796153846153846,0.9111923076923076,0.012884615384615383
2019-10-08,0.09725,-0.026375,0.876375,0.07087500000000001
2019-10-16,0.07253846153846154,-0.038307692307692306,0.8891538461538461,0.03423076923076923
2019-10-20,0.06099999999999999,-0.02984615384615385,0.9091538461538462,0.031153846153846143
2019-10-27,0.08557692307692308,-0.030153846153846156,0.8842307692307692,0.05542307692307692
2019-10-30,0.06965384615384615,-0.011076923076923078,0.9192692307692307,0.05857692307692307
2019-11-05,0.08230769230769232,-0.0361923076923077,0.8815000000000001,0.04611538461538462
2019-11-06,0.07261538461538462,-0.05934615384615384,0.8680384615384615,0.013269230769230783
2019-11-08,0.07632,-0.06976,0.85392,0.006559999999999996
2019-11-12,0.08376923076923076,-0.05419230769230769,0.8620384615384615,0.02957692307692307
2019-11-13,0.05103846153846154,-0.042769230769230775,0.9061923076923077,0.008269230769230765
2019-11-14,0.062125,-0.047375,0.8905,0.01475
2019-11-20,0.09342307692307693,-0.028307692307692308,0.8783076923076922,0.06511538461538462
2019-11-22,0.07934615384615386,-0.09223076923076924,0.8284230769230769,-0.012884615384615383
2019-11-23,0.08469230769230769,-0.08346153846153846,0.8318076923076922,0.0012307692307692297
2019-11-26,0.086,-0.038038461538461535,0.8759615384615385,0.04796153846153846
2019-11-27,0.03930769230769231,-0.07126923076923077,0.8894230769230769,-0.03196153846153846
2019-11-28,0.0751578947368421,-0.05468421052631579,0.8701578947368421,0.020473684210526318
2019-11-30,0.052583333333333336,-0.08183333333333333,0.8655833333333334,-0.02924999999999999
2019-12-01,0.09390000000000001,-0.16670000000000001,0.7394000000000001,-0.0728
2019-12-02,0.07388461538461538,-0.03342307692307692,0.8926923076923077,0.04046153846153846
2019-12-03,0.04716666666666667,-0.14166666666666666,0.8113333333333334,-0.0945
2019-12-04,0.03869230769230769,-0.06976923076923078,0.8915384615384615,-0.031076923076923085
2019-12-05,0.33,-0.0,0.67,0.33
2019-12-06,0.0951304347826087,-0.051869565217391306,0.853,0.043260869565217394
2019-12-07,0.07,-0.035526315789473684,0.8944736842105264,0.03447368421052632
2019-12-12,0.09169230769230768,-0.054538461538461536,0.8537692307692308,0.03715384615384615
2019-12-13,0.08742307692307692,-0.08915384615384615,0.8233846153846154,-0.0017307692307692302
2019-12-19,0.0706923076923077,-0.04619230769230769,0.8831153846153845,0.0245
2019-12-29,0.06461538461538462,-0.045230769230769234,0.8901538461538461,0.019384615384615382
2020-01-09,0.07742307692307691,-0.022038461538461538,0.9005384615384616,0.05538461538461538
2020-01-10,0.024833333333333332,-0.06633333333333334,0.9088333333333333,-0.04150000000000001
2020-01-14,0.10234615384615385,-0.06834615384615385,0.8292692307692308,0.034
2020-01-24,0.08626923076923076,-0.06157692307692308,0.8521538461538462,0.024692307692307687
2020-01-30,0.0923076923076923,-0.051653846153846154,0.8560769230769231,0.040653846153846145
2020-01-31,0.035699999999999996,-0.038,0.9263,-0.0023000000000000034
2020-02-02,0.10507692307692308,-0.019653846153846154,0.8752692307692308,0.08542307692307693
2020-02-05,0.09145454545454546,-0.019636363636363636,0.888909090909091,0.07181818181818182
2020-02-06,0.0833,-0.05405,0.8627,0.029249999999999998
2020-02-07,0.10037499999999999,-0.03391666666666667,0.8657083333333334,0.06645833333333331
2020-02-08,0.05979166666666667,-0.063625,0.8765833333333334,-0.0038333333333333344
2020-02-09,0.04921428571428571,-0.024499999999999997,0.9263571428571428,0.024714285714285713
2020-02-10,0.04733333333333333,-0.038571428571428576,0.9140952380952382,0.008761904761904755
2020-02-11,0.07869230769230769,-0.04080769230769231,0.8805000000000001,0.03788461538461538
2020-02-12,0.054625,-0.0826875,0.8626875,-0.028062499999999997
2020-02-13,0.09253846153846154,-0.05434615384615385,0.8531153846153846,0.03819230769230769
2020-02-15,0.07076923076923078,-0.05857692307692308,0.8706538461538462,0.012192307692307697
2020-02-17,0.08946153846153847,-0.028423076923076922,0.8821153846153845,0.06103846153846154
2020-02-20,0.05738461538461538,-0.07034615384615385,0.8722307692307693,-0.012961538461538469
2020-02-21,0.03953333333333333,-0.02113333333333333,0.9393333333333334,0.0184
2020-02-22,0.043000000000000003,-0.03396153846153846,0.9230769230769231,0.009038461538461544
2020-02-28,0.11776,-0.05612,0.82612,0.06164
2020-03-03,0.05048,-0.053680000000000005,0.8958400000000001,-0.0032000000000000084
2020-03-07,0.05928,-0.06544,0.8752800000000001,-0.006159999999999999
2020-03-10,0.08524000000000001,-0.08648,0.82828,-0.0012399999999999911
2020-03-12,0.10164,-0.060039999999999996,0.8383200000000001,0.0416
2020-03-14,0.04752,-0.07856,0.8739199999999999,-0.031040000000000005
2020-03-15,0.024,-0.09626315789473684,0.8797368421052632,-0.07226315789473683
2020-03-16,0.08604,-0.10827999999999999,0.80572,-0.022239999999999982
2020-03-17,0.033,-0.0,0.967,0.033
2020-03-18,0.11488,-0.07448,0.8106,0.04039999999999999
2020-03-20,0.08076,-0.07288,0.84636,0.007879999999999998
2020-03-21,0.08292,-0.08900000000000001,0.8280799999999999,-0.006080000000000016
2020-03-23,0.03064,-0.09295999999999999,0.8764,-0.062319999999999987
2020-03-24,0.07136,-0.06,0.8686400000000001,0.011360000000000009
2020-03-25,0.05066666666666667,-0.17233333333333334,0.7771666666666667,-0.12166666666666667
2020-03-27,0.11768,-0.06248,0.8198000000000001,0.055200000000000006
2020-03-29,0.05296,-0.1008,0.84624,-0.04784
2020-03-30,0.06715,-0.058550000000000005,0.87425,0.008599999999999997
2020-03-31,0.01815,-0.074,0.90785,-0.05585
2020-04-01,0.10172,-0.0512,0.8470799999999999,0.05052
2020-04-08,0.10856,-0.08376,0.80768,0.024800000000000003
2020-04-12,0.05388,-0.09568,0.8504,-0.041800000000000004
2020-04-14,0.085,-0.07392,0.84112,0.011080000000000007
2020-04-15,0.08696,-0.0992,0.81384,-0.012240000000000001
2020-04-19,0.03304,-0.0808,0.8862000000000001,-0.04776
2020-04-20,0.0704,-0.04236000000000001,0.88724,0.028039999999999995
2020-04-21,0.0704,-0.04236000000000001,0.88724,0.028039999999999995
2020-04-22,0.06836,-0.0666,0.86504,0.0017599999999999977
2020-04-23,0.02556,-0.05176,0.9227200000000001,-0.0262
2020-04-24,0.054400000000000004,-0.12076,0.8248399999999999,-0.06636
2020-04-25,0.053239999999999996,-0.11608,0.83068,-0.06284000000000001
2020-04-26,0.083,-0.054240000000000003,0.86276,0.02876
2020-04-27,0.08571999999999999,-0.08216,0.8321200000000001,0.0035599999999999937
2020-04-28,0.0674,-0.04736,0.88524,0.020040000000000002
2020-04-29,0.0674,-0.04736,0.88524,0.020040000000000002
2020-05-01,0.11584,-0.0604,0.82372,0.055439999999999996
